platform,platform_label,device_kind,energy_domain,problem_size,policy,optimized_metric,lower_is_better,exact_configuration,leader_configurations,leader_count,selection_status,gap_to_second_pct,practical_gap_gt_tolerance,ci_separated_from_all,exact_num_threads,selected_runtime_s_median,selected_runtime_s_ci95_low,selected_runtime_s_ci95_high,selected_runtime_s_session_cv_pct,selected_energy_j_median,selected_energy_j_ci95_low,selected_energy_j_ci95_high,selected_energy_j_session_cv_pct,selected_power_w_median,selected_power_w_ci95_low,selected_power_w_ci95_high,selected_power_w_session_cv_pct,selected_throughput_gflops_median,selected_throughput_gflops_ci95_low,selected_throughput_gflops_ci95_high,selected_throughput_gflops_session_cv_pct,selected_efficiency_gflop_per_j_median,selected_efficiency_gflop_per_j_ci95_low,selected_efficiency_gflop_per_j_ci95_high,selected_efficiency_gflop_per_j_session_cv_pct,selected_edp_j_s_median,selected_edp_j_s_ci95_low,selected_edp_j_s_ci95_high,selected_edp_j_s_session_cv_pct,selected_temperature_c_median,selected_temperature_c_ci95_low,selected_temperature_c_ci95_high,selected_temperature_c_session_cv_pct,selected_clock_mhz_median,selected_clock_mhz_ci95_low,selected_clock_mhz_ci95_high,selected_clock_mhz_session_cv_pct
5060ti,RTX 5060 Ti,GPU,GPU board NVML,1024,edp_opt,edp_j_s,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,0.000448735017889,0.0004486943455031,0.0004507767012167,0.204306671185789,0.0553448121645796,0.0550062333036509,0.0567845876520955,1.2953334023022802,123.3350335,122.6031485,125.9702965,1.0940080901305538,4785.638656199561,4763.963270958073,4786.072455609235,0.20374874216299318,38.8018960406623,37.818072417062844,39.04073264106718,1.2776314780694982,2.4835180034446093e-05,2.46786959652819e-05,2.5597220271444065e-05,1.4992519044598225,67.0,66.0,70.0,2.3104468104447236,2745.0,2730.0,2745.0,0.24464638703498795
AMD,AMD CPU,CPU,CPU package RAPL,1024,edp_opt,edp_j_s,True,16T,"16T,20T,32T,64T",4,tie_or_uncertain,0.32744204054775405,False,False,16,0.0019111419047619,0.0018887457943925,0.0019457127862595,1.1444765381724178,0.4488921007604562,0.4449035738317757,0.4525105677480916,0.6386222832920541,234.43269094530137,232.6068148273798,235.7424455119491,0.5481422426645196,1123.6651986172344,1103.7002291218894,1136.9892414191827,1.1446701797159613,4.7839639957174676,4.745709384615927,4.826851871529343,0.6398890052505752,0.0008576660325907,0.0008399358959261,0.0008805450374778,1.794309306446746,79.0,77.5,84.0,3.1515730175336576,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,1024,edp_opt,edp_j_s,True,8T,8T,1,clear_leader,19.816374197626054,True,True,8,0.0017181529605263,0.0016566963993453,0.0018205880872483,3.952191771635359,0.2641295251677852,0.2599873731587561,0.2683908215460526,1.316977812893221,156.4861966323262,144.6669084498836,157.63531797469352,3.520064859063908,1249.8792001279028,1179.5549268070743,1296.2445314957233,3.890769225290767,8.130418765701547,8.001330431605382,8.259953635089355,1.315838237388398,0.0004620644390444,0.0004306109606206,0.0004808574530265,4.793730011127606,99.0,94.5,100.0,2.696249460438682,,,,
3090,RTX 3090,GPU,GPU board NVML,1024,efficiency_opt,efficiency_gflop_per_j,False,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,0.0001209905795373,0.0001209120819195,0.0001211782387806,0.09562692501500387,0.0399124833676061,0.0395013713331743,0.0401171231216674,0.6122968447193926,329.916699,326.149996,331.8857795,0.6614098315543302,17749.18060738733,17721.693842143883,17760.703594780018,0.09559473002256695,53.804811597941004,53.53035015714116,54.36478723452535,0.6153220517316351,4.834098283702735e-06,4.782409701544811e-06,4.849210503647936e-06,0.5708495574046815,64.0,62.5,64.0,1.1135539861205472,1605.0,1605.0,1605.0,0.0
5060ti,RTX 5060 Ti,GPU,GPU board NVML,1024,efficiency_opt,efficiency_gflop_per_j,False,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,0.000448735017889,0.0004486943455031,0.0004507767012167,0.204306671185789,0.0553448121645796,0.0550062333036509,0.0567845876520955,1.2953334023022802,123.3350335,122.6031485,125.9702965,1.0940080901305538,4785.638656199561,4763.963270958073,4786.072455609235,0.20374874216299318,38.8018960406623,37.818072417062844,39.04073264106718,1.2776314780694982,2.4835180034446093e-05,2.46786959652819e-05,2.5597220271444065e-05,1.4992519044598225,67.0,66.0,70.0,2.3104468104447236,2745.0,2730.0,2745.0,0.24464638703498795
AMD,AMD CPU,CPU,CPU package RAPL,1024,efficiency_opt,efficiency_gflop_per_j,False,16T,16T,1,clear_leader,5.8987726835634025,True,True,16,0.0019111419047619,0.0018887457943925,0.0019457127862595,1.1444765381724178,0.4488921007604562,0.4449035738317757,0.4525105677480916,0.6386222832920541,234.43269094530137,232.6068148273798,235.7424455119491,0.5481422426645196,1123.6651986172344,1103.7002291218894,1136.9892414191827,1.1446701797159613,4.7839639957174676,4.745709384615927,4.826851871529343,0.6398890052505752,0.0008576660325907,0.0008399358959261,0.0008805450374778,1.794309306446746,79.0,77.5,84.0,3.1515730175336576,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,1024,efficiency_opt,efficiency_gflop_per_j,False,8T,8T,1,clear_leader,14.060552398740267,True,True,8,0.0017181529605263,0.0016566963993453,0.0018205880872483,3.952191771635359,0.2641295251677852,0.2599873731587561,0.2683908215460526,1.316977812893221,156.4861966323262,144.6669084498836,157.63531797469352,3.520064859063908,1249.8792001279028,1179.5549268070743,1296.2445314957233,3.890769225290767,8.130418765701547,8.001330431605382,8.259953635089355,1.315838237388398,0.0004620644390444,0.0004306109606206,0.0004808574530265,4.793730011127606,99.0,94.5,100.0,2.696249460438682,,,,
3090,RTX 3090,GPU,GPU board NVML,1024,energy_opt,energy_j,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,0.0001209905795373,0.0001209120819195,0.0001211782387806,0.09562692501500387,0.0399124833676061,0.0395013713331743,0.0401171231216674,0.6122968447193926,329.916699,326.149996,331.8857795,0.6614098315543302,17749.18060738733,17721.693842143883,17760.703594780018,0.09559473002256695,53.804811597941004,53.53035015714116,54.36478723452535,0.6153220517316351,4.834098283702735e-06,4.782409701544811e-06,4.849210503647936e-06,0.5708495574046815,64.0,62.5,64.0,1.1135539861205472,1605.0,1605.0,1605.0,0.0
5060ti,RTX 5060 Ti,GPU,GPU board NVML,1024,energy_opt,energy_j,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,0.000448735017889,0.0004486943455031,0.0004507767012167,0.204306671185789,0.0553448121645796,0.0550062333036509,0.0567845876520955,1.2953334023022802,123.3350335,122.6031485,125.9702965,1.0940080901305538,4785.638656199561,4763.963270958073,4786.072455609235,0.20374874216299318,38.8018960406623,37.818072417062844,39.04073264106718,1.2776314780694982,2.4835180034446093e-05,2.46786959652819e-05,2.5597220271444065e-05,1.4992519044598225,67.0,66.0,70.0,2.3104468104447236,2745.0,2730.0,2745.0,0.24464638703498795
AMD,AMD CPU,CPU,CPU package RAPL,1024,energy_opt,energy_j,True,16T,16T,1,clear_leader,5.8987726835634025,True,True,16,0.0019111419047619,0.0018887457943925,0.0019457127862595,1.1444765381724178,0.4488921007604562,0.4449035738317757,0.4525105677480916,0.6386222832920541,234.43269094530137,232.6068148273798,235.7424455119491,0.5481422426645196,1123.6651986172344,1103.7002291218894,1136.9892414191827,1.1446701797159613,4.7839639957174676,4.745709384615927,4.826851871529343,0.6398890052505752,0.0008576660325907,0.0008399358959261,0.0008805450374778,1.794309306446746,79.0,77.5,84.0,3.1515730175336576,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,1024,energy_opt,energy_j,True,8T,8T,1,clear_leader,14.060552398740267,True,True,8,0.0017181529605263,0.0016566963993453,0.0018205880872483,3.952191771635359,0.2641295251677852,0.2599873731587561,0.2683908215460526,1.316977812893221,156.4861966323262,144.6669084498836,157.63531797469352,3.520064859063908,1249.8792001279028,1179.5549268070743,1296.2445314957233,3.890769225290767,8.130418765701547,8.001330431605382,8.259953635089355,1.315838237388398,0.0004620644390444,0.0004306109606206,0.0004808574530265,4.793730011127606,99.0,94.5,100.0,2.696249460438682,,,,
3090,RTX 3090,GPU,GPU board NVML,1024,runtime_opt,runtime_s,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,0.0001209905795373,0.0001209120819195,0.0001211782387806,0.09562692501500387,0.0399124833676061,0.0395013713331743,0.0401171231216674,0.6122968447193926,329.916699,326.149996,331.8857795,0.6614098315543302,17749.18060738733,17721.693842143883,17760.703594780018,0.09559473002256695,53.804811597941004,53.53035015714116,54.36478723452535,0.6153220517316351,4.834098283702735e-06,4.782409701544811e-06,4.849210503647936e-06,0.5708495574046815,64.0,62.5,64.0,1.1135539861205472,1605.0,1605.0,1605.0,0.0
5060ti,RTX 5060 Ti,GPU,GPU board NVML,1024,runtime_opt,runtime_s,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,0.000448735017889,0.0004486943455031,0.0004507767012167,0.204306671185789,0.0553448121645796,0.0550062333036509,0.0567845876520955,1.2953334023022802,123.3350335,122.6031485,125.9702965,1.0940080901305538,4785.638656199561,4763.963270958073,4786.072455609235,0.20374874216299318,38.8018960406623,37.818072417062844,39.04073264106718,1.2776314780694982,2.4835180034446093e-05,2.46786959652819e-05,2.5597220271444065e-05,1.4992519044598225,67.0,66.0,70.0,2.3104468104447236,2745.0,2730.0,2745.0,0.24464638703498795
AMD,AMD CPU,CPU,CPU package RAPL,1024,runtime_opt,runtime_s,True,64T,"16T,20T,32T,64T",4,tie_or_uncertain,1.8831456038074235,False,False,64,0.0017508977272727,0.0017370224913494,0.0019215268714011,4.280923544140973,0.5024086896853146,0.4986183987889273,0.5514401986564299,4.273879289296107,286.97430344113394,286.9267267140856,287.0191184570194,0.011546656056188036,1226.504332349009,1117.5923063902517,1236.3015785315106,4.086350339226229,4.274376005210188,3.894318283709257,4.306868044211626,4.079442240532626,0.00087965102994,0.0008661113799517,0.0010596071771417,8.748762486586832,79.0,76.5,83.0,3.1327515622188815,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,1024,runtime_opt,runtime_s,True,8T,8T,1,clear_leader,6.776405207318437,True,True,8,0.0017181529605263,0.0016566963993453,0.0018205880872483,3.952191771635359,0.2641295251677852,0.2599873731587561,0.2683908215460526,1.316977812893221,156.4861966323262,144.6669084498836,157.63531797469352,3.520064859063908,1249.8792001279028,1179.5549268070743,1296.2445314957233,3.890769225290767,8.130418765701547,8.001330431605382,8.259953635089355,1.315838237388398,0.0004620644390444,0.0004306109606206,0.0004808574530265,4.793730011127606,99.0,94.5,100.0,2.696249460438682,,,,
3090,RTX 3090,GPU,GPU board NVML,1024,throughput_opt,throughput_gflops,False,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,0.0001209905795373,0.0001209120819195,0.0001211782387806,0.09562692501500387,0.0399124833676061,0.0395013713331743,0.0401171231216674,0.6122968447193926,329.916699,326.149996,331.8857795,0.6614098315543302,17749.18060738733,17721.693842143883,17760.703594780018,0.09559473002256695,53.804811597941004,53.53035015714116,54.36478723452535,0.6153220517316351,4.834098283702735e-06,4.782409701544811e-06,4.849210503647936e-06,0.5708495574046815,64.0,62.5,64.0,1.1135539861205472,1605.0,1605.0,1605.0,0.0
5060ti,RTX 5060 Ti,GPU,GPU board NVML,1024,throughput_opt,throughput_gflops,False,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,0.000448735017889,0.0004486943455031,0.0004507767012167,0.204306671185789,0.0553448121645796,0.0550062333036509,0.0567845876520955,1.2953334023022802,123.3350335,122.6031485,125.9702965,1.0940080901305538,4785.638656199561,4763.963270958073,4786.072455609235,0.20374874216299318,38.8018960406623,37.818072417062844,39.04073264106718,1.2776314780694982,2.4835180034446093e-05,2.46786959652819e-05,2.5597220271444065e-05,1.4992519044598225,67.0,66.0,70.0,2.3104468104447236,2745.0,2730.0,2745.0,0.24464638703498795
AMD,AMD CPU,CPU,CPU package RAPL,1024,throughput_opt,throughput_gflops,False,64T,"16T,20T,32T,64T",4,tie_or_uncertain,1.8831456038074235,False,False,64,0.0017508977272727,0.0017370224913494,0.0019215268714011,4.280923544140973,0.5024086896853146,0.4986183987889273,0.5514401986564299,4.273879289296107,286.97430344113394,286.9267267140856,287.0191184570194,0.011546656056188036,1226.504332349009,1117.5923063902517,1236.3015785315106,4.086350339226229,4.274376005210188,3.894318283709257,4.306868044211626,4.079442240532626,0.00087965102994,0.0008661113799517,0.0010596071771417,8.748762486586832,79.0,76.5,83.0,3.1327515622188815,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,1024,throughput_opt,throughput_gflops,False,8T,8T,1,clear_leader,6.776405207318437,True,True,8,0.0017181529605263,0.0016566963993453,0.0018205880872483,3.952191771635359,0.2641295251677852,0.2599873731587561,0.2683908215460526,1.316977812893221,156.4861966323262,144.6669084498836,157.63531797469352,3.520064859063908,1249.8792001279028,1179.5549268070743,1296.2445314957233,3.890769225290767,8.130418765701547,8.001330431605382,8.259953635089355,1.315838237388398,0.0004620644390444,0.0004306109606206,0.0004808574530265,4.793730011127606,99.0,94.5,100.0,2.696249460438682,,,,
3090,RTX 3090,GPU,GPU board NVML,2048,edp_opt,edp_j_s,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,0.0007522031602708,0.000751848758465,0.0007534766741911,0.09038584049513222,0.250474416854778,0.2480520989505247,0.2509823175319789,0.5920147302715508,332.7494845,330.004529,333.667254,0.5526603297467325,22839.400432477694,22800.79765235409,22850.166327434,0.09034460789832277,68.58931702378482,68.45051616758231,69.25911635775601,0.5931447311544736,0.0001885706667215,0.0001865061168417,0.0001889601601899,0.6313674420705098,64.0,61.5,66.0,3.0411214804396143,1695.0,1695.0,1695.0,0.0
5060ti,RTX 5060 Ti,GPU,GPU board NVML,2048,edp_opt,edp_j_s,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,0.0035105244755244,0.003510294117647,0.0035270403508771,0.2339417915362291,0.4714739583333333,0.4665137931034482,0.4812526315789474,1.1994048230898828,133.729569,132.89958,136.44840699999995,1.061059448878919,4893.8183749405935,4870.902364280503,4894.139524558104,0.23370586371013075,36.438638614805086,35.698234267591154,36.826069106579254,1.1930171960088563,0.0016621508297526,0.0016375904525445,0.001697374657076,1.3126607663021537,68.0,66.0,71.0,2.667533351627746,2745.0,2730.0,2745.0,0.24464638703498795
AMD,AMD CPU,CPU,CPU package RAPL,2048,edp_opt,edp_j_s,True,64T,64T,1,clear_leader,23.23836275803548,True,True,64,0.0084523949579831,0.008329082644628,0.0085423093220338,0.9515587087869867,2.1149090714285714,2.0539827190082645,2.151891855932204,1.872930341445404,251.7634213074164,246.61553108284068,253.5435133656581,1.058500591634626,2032.5445355311983,2011.1504437900314,2062.6364171185746,0.9529412328343194,8.12321882585496,7.9836117863635145,8.364174160284586,1.898100308408161,0.017877733615508,0.0171043830113779,0.018377630584552,2.7764235559289308,67.0,66.0,75.0,5.510828054942153,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,2048,edp_opt,edp_j_s,True,8T,8T,1,clear_leader,15.075095595647037,True,True,8,0.0140407697368421,0.013722375,0.0152654621212121,4.4319661907396055,2.109212522058824,2.01806031060606,2.1455549276315797,2.411837184166456,151.15564354659324,132.45167616250615,153.07473358696234,6.042092315429395,1223.5703245614163,1125.407737255968,1251.9603336885925,4.348414404724942,8.145157969776585,8.007191502183723,8.51306033507025,2.449919052016296,0.0300952732327889,0.0285549319095126,0.0311385841607104,3.323004202466358,100.0,99.0,100.0,0.4481098151302184,,,,
3090,RTX 3090,GPU,GPU board NVML,2048,efficiency_opt,efficiency_gflop_per_j,False,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,0.0007522031602708,0.000751848758465,0.0007534766741911,0.09038584049513222,0.250474416854778,0.2480520989505247,0.2509823175319789,0.5920147302715508,332.7494845,330.004529,333.667254,0.5526603297467325,22839.400432477694,22800.79765235409,22850.166327434,0.09034460789832277,68.58931702378482,68.45051616758231,69.25911635775601,0.5931447311544736,0.0001885706667215,0.0001865061168417,0.0001889601601899,0.6313674420705098,64.0,61.5,66.0,3.0411214804396143,1695.0,1695.0,1695.0,0.0
5060ti,RTX 5060 Ti,GPU,GPU board NVML,2048,efficiency_opt,efficiency_gflop_per_j,False,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,0.0035105244755244,0.003510294117647,0.0035270403508771,0.2339417915362291,0.4714739583333333,0.4665137931034482,0.4812526315789474,1.1994048230898828,133.729569,132.89958,136.44840699999995,1.061059448878919,4893.8183749405935,4870.902364280503,4894.139524558104,0.23370586371013075,36.438638614805086,35.698234267591154,36.826069106579254,1.1930171960088563,0.0016621508297526,0.0016375904525445,0.001697374657076,1.3126607663021537,68.0,66.0,71.0,2.667533351627746,2745.0,2730.0,2745.0,0.24464638703498795
AMD,AMD CPU,CPU,CPU package RAPL,2048,efficiency_opt,efficiency_gflop_per_j,False,64T,64T,1,clear_leader,18.91058843680724,True,True,64,0.0084523949579831,0.008329082644628,0.0085423093220338,0.9515587087869867,2.1149090714285714,2.0539827190082645,2.151891855932204,1.872930341445404,251.7634213074164,246.61553108284068,253.5435133656581,1.058500591634626,2032.5445355311983,2011.1504437900314,2062.6364171185746,0.9529412328343194,8.12321882585496,7.9836117863635145,8.364174160284586,1.898100308408161,0.017877733615508,0.0171043830113779,0.018377630584552,2.7764235559289308,67.0,66.0,75.0,5.510828054942153,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,2048,efficiency_opt,efficiency_gflop_per_j,False,8T,8T,1,clear_leader,12.796621853944611,True,True,8,0.0140407697368421,0.013722375,0.0152654621212121,4.4319661907396055,2.109212522058824,2.01806031060606,2.1455549276315797,2.411837184166456,151.15564354659324,132.45167616250615,153.07473358696234,6.042092315429395,1223.5703245614163,1125.407737255968,1251.9603336885925,4.348414404724942,8.145157969776585,8.007191502183723,8.51306033507025,2.449919052016296,0.0300952732327889,0.0285549319095126,0.0311385841607104,3.323004202466358,100.0,99.0,100.0,0.4481098151302184,,,,
3090,RTX 3090,GPU,GPU board NVML,2048,energy_opt,energy_j,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,0.0007522031602708,0.000751848758465,0.0007534766741911,0.09038584049513222,0.250474416854778,0.2480520989505247,0.2509823175319789,0.5920147302715508,332.7494845,330.004529,333.667254,0.5526603297467325,22839.400432477694,22800.79765235409,22850.166327434,0.09034460789832277,68.58931702378482,68.45051616758231,69.25911635775601,0.5931447311544736,0.0001885706667215,0.0001865061168417,0.0001889601601899,0.6313674420705098,64.0,61.5,66.0,3.0411214804396143,1695.0,1695.0,1695.0,0.0
5060ti,RTX 5060 Ti,GPU,GPU board NVML,2048,energy_opt,energy_j,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,0.0035105244755244,0.003510294117647,0.0035270403508771,0.2339417915362291,0.4714739583333333,0.4665137931034482,0.4812526315789474,1.1994048230898828,133.729569,132.89958,136.44840699999995,1.061059448878919,4893.8183749405935,4870.902364280503,4894.139524558104,0.23370586371013075,36.438638614805086,35.698234267591154,36.826069106579254,1.1930171960088563,0.0016621508297526,0.0016375904525445,0.001697374657076,1.3126607663021537,68.0,66.0,71.0,2.667533351627746,2745.0,2730.0,2745.0,0.24464638703498795
AMD,AMD CPU,CPU,CPU package RAPL,2048,energy_opt,energy_j,True,64T,64T,1,clear_leader,18.91058843680724,True,True,64,0.0084523949579831,0.008329082644628,0.0085423093220338,0.9515587087869867,2.1149090714285714,2.0539827190082645,2.151891855932204,1.872930341445404,251.7634213074164,246.61553108284068,253.5435133656581,1.058500591634626,2032.5445355311983,2011.1504437900314,2062.6364171185746,0.9529412328343194,8.12321882585496,7.9836117863635145,8.364174160284586,1.898100308408161,0.017877733615508,0.0171043830113779,0.018377630584552,2.7764235559289308,67.0,66.0,75.0,5.510828054942153,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,2048,energy_opt,energy_j,True,8T,8T,1,clear_leader,12.79662185394459,True,True,8,0.0140407697368421,0.013722375,0.0152654621212121,4.4319661907396055,2.109212522058824,2.01806031060606,2.1455549276315797,2.411837184166456,151.15564354659324,132.45167616250615,153.07473358696234,6.042092315429395,1223.5703245614163,1125.407737255968,1251.9603336885925,4.348414404724942,8.145157969776585,8.007191502183723,8.51306033507025,2.449919052016296,0.0300952732327889,0.0285549319095126,0.0311385841607104,3.323004202466358,100.0,99.0,100.0,0.4481098151302184,,,,
3090,RTX 3090,GPU,GPU board NVML,2048,runtime_opt,runtime_s,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,0.0007522031602708,0.000751848758465,0.0007534766741911,0.09038584049513222,0.250474416854778,0.2480520989505247,0.2509823175319789,0.5920147302715508,332.7494845,330.004529,333.667254,0.5526603297467325,22839.400432477694,22800.79765235409,22850.166327434,0.09034460789832277,68.58931702378482,68.45051616758231,69.25911635775601,0.5931447311544736,0.0001885706667215,0.0001865061168417,0.0001889601601899,0.6313674420705098,64.0,61.5,66.0,3.0411214804396143,1695.0,1695.0,1695.0,0.0
5060ti,RTX 5060 Ti,GPU,GPU board NVML,2048,runtime_opt,runtime_s,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,0.0035105244755244,0.003510294117647,0.0035270403508771,0.2339417915362291,0.4714739583333333,0.4665137931034482,0.4812526315789474,1.1994048230898828,133.729569,132.89958,136.44840699999995,1.061059448878919,4893.8183749405935,4870.902364280503,4894.139524558104,0.23370586371013075,36.438638614805086,35.698234267591154,36.826069106579254,1.1930171960088563,0.0016621508297526,0.0016375904525445,0.001697374657076,1.3126607663021537,68.0,66.0,71.0,2.667533351627746,2745.0,2730.0,2745.0,0.24464638703498795
AMD,AMD CPU,CPU,CPU package RAPL,2048,runtime_opt,runtime_s,True,64T,"32T,64T",2,tie_or_uncertain,3.6492954912438647,True,False,64,0.0084523949579831,0.008329082644628,0.0085423093220338,0.9515587087869867,2.1149090714285714,2.0539827190082645,2.151891855932204,1.872930341445404,251.7634213074164,246.61553108284068,253.5435133656581,1.058500591634626,2032.5445355311983,2011.1504437900314,2062.6364171185746,0.9529412328343194,8.12321882585496,7.9836117863635145,8.364174160284586,1.898100308408161,0.017877733615508,0.0171043830113779,0.018377630584552,2.7764235559289308,67.0,66.0,75.0,5.510828054942153,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,2048,runtime_opt,runtime_s,True,8T,"8T,10T",2,tie_or_uncertain,2.9385099664784864,True,False,8,0.0140407697368421,0.013722375,0.0152654621212121,4.4319661907396055,2.109212522058824,2.01806031060606,2.1455549276315797,2.411837184166456,151.15564354659324,132.45167616250615,153.07473358696234,6.042092315429395,1223.5703245614163,1125.407737255968,1251.9603336885925,4.348414404724942,8.145157969776585,8.007191502183723,8.51306033507025,2.449919052016296,0.0300952732327889,0.0285549319095126,0.0311385841607104,3.323004202466358,100.0,99.0,100.0,0.4481098151302184,,,,
3090,RTX 3090,GPU,GPU board NVML,2048,throughput_opt,throughput_gflops,False,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,0.0007522031602708,0.000751848758465,0.0007534766741911,0.09038584049513222,0.250474416854778,0.2480520989505247,0.2509823175319789,0.5920147302715508,332.7494845,330.004529,333.667254,0.5526603297467325,22839.400432477694,22800.79765235409,22850.166327434,0.09034460789832277,68.58931702378482,68.45051616758231,69.25911635775601,0.5931447311544736,0.0001885706667215,0.0001865061168417,0.0001889601601899,0.6313674420705098,64.0,61.5,66.0,3.0411214804396143,1695.0,1695.0,1695.0,0.0
5060ti,RTX 5060 Ti,GPU,GPU board NVML,2048,throughput_opt,throughput_gflops,False,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,0.0035105244755244,0.003510294117647,0.0035270403508771,0.2339417915362291,0.4714739583333333,0.4665137931034482,0.4812526315789474,1.1994048230898828,133.729569,132.89958,136.44840699999995,1.061059448878919,4893.8183749405935,4870.902364280503,4894.139524558104,0.23370586371013075,36.438638614805086,35.698234267591154,36.826069106579254,1.1930171960088563,0.0016621508297526,0.0016375904525445,0.001697374657076,1.3126607663021537,68.0,66.0,71.0,2.667533351627746,2745.0,2730.0,2745.0,0.24464638703498795
AMD,AMD CPU,CPU,CPU package RAPL,2048,throughput_opt,throughput_gflops,False,64T,"32T,64T",2,tie_or_uncertain,3.649295491243887,True,False,64,0.0084523949579831,0.008329082644628,0.0085423093220338,0.9515587087869867,2.1149090714285714,2.0539827190082645,2.151891855932204,1.872930341445404,251.7634213074164,246.61553108284068,253.5435133656581,1.058500591634626,2032.5445355311983,2011.1504437900314,2062.6364171185746,0.9529412328343194,8.12321882585496,7.9836117863635145,8.364174160284586,1.898100308408161,0.017877733615508,0.0171043830113779,0.018377630584552,2.7764235559289308,67.0,66.0,75.0,5.510828054942153,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,2048,throughput_opt,throughput_gflops,False,8T,"8T,10T",2,tie_or_uncertain,2.9385099664785086,True,False,8,0.0140407697368421,0.013722375,0.0152654621212121,4.4319661907396055,2.109212522058824,2.01806031060606,2.1455549276315797,2.411837184166456,151.15564354659324,132.45167616250615,153.07473358696234,6.042092315429395,1223.5703245614163,1125.407737255968,1251.9603336885925,4.348414404724942,8.145157969776585,8.007191502183723,8.51306033507025,2.449919052016296,0.0300952732327889,0.0285549319095126,0.0311385841607104,3.323004202466358,100.0,99.0,100.0,0.4481098151302184,,,,
3090,RTX 3090,GPU,GPU board NVML,4096,edp_opt,edp_j_s,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,0.0055513555555555,0.0055481767955801,0.0055656583333333,0.14918587228183078,1.7184388888888886,1.7094088397790057,1.7268555555555556,0.3737570365917182,309.6614715,307.8801125,311.126079,0.3930672751363171,24757.728467681816,24694.10539430061,24771.913105128402,0.14910864222477255,79.97895901952354,79.58914283817086,80.40145240489588,0.37417855027102687,0.0095613850675,0.0094890065737614,0.0095846388145833,0.3958093421697379,64.0,62.0,66.0,2.3248271119422137,1680.0,1676.0,1680.0,0.10653015614577369
5060ti,RTX 5060 Ti,GPU,GPU board NVML,4096,edp_opt,edp_j_s,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,0.0281354166666666,0.028007581081081,0.0281374305555555,0.20320536865552846,3.898097222222222,3.784932432432433,3.9579583333333335,1.6122339701377588,138.55651749999998,134.969799,140.66791899999998,1.4857807058684112,4884.909120071096,4884.559490982514,4907.205412495955,0.2037591458767325,35.25795936758319,34.72470953382952,36.31212866425548,1.6296673761129108,0.1095370164857253,0.1061490001709276,0.1113646330509259,1.735790408838805,70.0,67.5,72.0,2.5939217809093447,2730.0,2730.0,2745.0,0.2404664943497601
AMD,AMD CPU,CPU,CPU package RAPL,4096,edp_opt,edp_j_s,True,64T,"32T,64T",2,tie_or_uncertain,0.03654227445104574,False,False,64,0.05718225,0.0565287222222222,0.0605418823529411,3.1333902454938087,14.10396963888889,13.953247694444444,14.598327088235294,2.1271067216590556,246.6101609720328,241.2573722782118,246.7670633033956,1.0007204847721622,2403.5247558814144,2270.1466840884123,2431.311872426702,3.091260807100762,9.744700037714164,9.414705715339208,9.849961563193778,2.113403990362262,0.8068935694201573,0.7889068157209861,0.8844995437841869,5.303311587773907,68.5,62.5,79.5,8.91743426326559,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,4096,edp_opt,edp_j_s,True,10T,10T,1,clear_leader,7.258150541565134,True,True,10,0.10153,0.1005630499999999,0.1063178,2.301306082657014,17.04769805,16.671954399999997,17.476212590909093,1.7129266615531464,168.4850238739458,156.87327042388887,172.2961808354989,3.7422458550971647,1353.6782573820547,1292.718185214517,1366.6943621141177,2.2680643559210445,8.0620241553375,7.864344334166204,8.243721772175673,1.7065802925419133,1.75826401362441,1.7204683686189002,1.7743612778372189,1.4254345687106693,99.0,94.0,100.0,2.8402122672490493,,,,
