platform,platform_label,problem_size,configuration,metric,analysis_type,strided_median,dense_median,strided_over_dense_ratio,ci95_low,ci95_high,classification,probability_strided_lower,cliffs_delta_strided_minus_dense
AMD,AMD CPU,1024,20T,runtime_s,configuration_matched_independent_sessions,0.0018446700367647,0.0018998009433962,0.9709806930967491,0.9005923434165312,1.0112304831672752,uncertain_strided_lower,0.76,-0.52
AMD,AMD CPU,1024,20T,energy_j,configuration_matched_independent_sessions,0.4707916341911764,0.4753712253787879,0.9903662844044413,0.9522606259930453,1.0023805519338431,practically_equivalent_or_uncertain,0.84,-0.68
AMD,AMD CPU,1024,20T,edp_j_s,configuration_matched_independent_sessions,0.0008683165917097,0.0009047470790285,0.9597340647311972,0.858071238322791,1.0089211370366857,uncertain_strided_lower,0.84,-0.68
AMD,AMD CPU,1024,20T,power_w,configuration_matched_independent_sessions,254.97891900149347,251.3955029201798,1.014254097784921,0.9905117658377497,1.0563639706598889,practically_equivalent_or_uncertain,0.36,0.28
AMD,AMD CPU,1024,2T,runtime_s,configuration_matched_independent_sessions,0.008933424778761,0.0087680701754385,1.0188587226167167,0.995127214438746,1.0425112619770365,practically_equivalent_or_uncertain,0.12,0.76
AMD,AMD CPU,1024,2T,energy_j,configuration_matched_independent_sessions,0.8398591652173912,0.8341272938596491,1.0068716986003656,0.9798553715156677,1.0412387495775266,practically_equivalent_or_uncertain,0.28,0.44
AMD,AMD CPU,1024,2T,edp_j_s,configuration_matched_independent_sessions,0.00751101838849,0.0073129477806162,1.0270849203106316,0.9813564650231589,1.0809436141196747,uncertain_strided_higher,0.28,0.44
AMD,AMD CPU,1024,2T,power_w,configuration_matched_independent_sessions,95.525165135422,95.40774556042004,1.0012307132331053,0.9832113399631358,1.0123376776768551,practically_equivalent_or_uncertain,0.52,-0.04
AMD,AMD CPU,1024,32T,runtime_s,configuration_matched_independent_sessions,0.0016064703525641,0.001783869680851,0.9005536501958645,0.8469102599711832,1.00400811902509,uncertain_strided_lower,0.88,-0.76
AMD,AMD CPU,1024,32T,energy_j,configuration_matched_independent_sessions,0.4598089488,0.4823434441489362,0.9532812239447002,0.9262460163223903,1.0089979946049945,uncertain_strided_lower,0.88,-0.76
AMD,AMD CPU,1024,32T,edp_j_s,configuration_matched_independent_sessions,0.0007378120717038,0.0008604743917489,0.8574480295737903,0.7837661182241136,1.0130964777643128,uncertain_strided_lower,0.88,-0.76
AMD,AMD CPU,1024,32T,power_w,configuration_matched_independent_sessions,285.3903735643719,270.12555819701333,1.056510074312277,1.0062770072364737,1.0905827410925932,uncertain_strided_higher,0.04,0.92
AMD,AMD CPU,1024,4T,runtime_s,configuration_matched_independent_sessions,0.004755827014218,0.0046733674418604,1.0176445728660217,1.0041456351285885,1.0267843754109285,practically_equivalent_or_uncertain,0.04,0.92
AMD,AMD CPU,1024,4T,energy_j,configuration_matched_independent_sessions,0.5946855642857143,0.5896492069767442,1.0085412771684925,0.9956873356552522,1.0193886037769038,practically_equivalent_or_uncertain,0.28,0.44
AMD,AMD CPU,1024,4T,edp_j_s,configuration_matched_independent_sessions,0.0028313476352861,0.0027570117418762,1.0269624870582934,1.0012926452070976,1.045878694310501,uncertain_strided_higher,0.08,0.84
AMD,AMD CPU,1024,4T,power_w,configuration_matched_independent_sessions,124.9862854528796,126.0837738037141,0.9912955623255452,0.9864197432691864,0.9935759141599524,practically_equivalent_or_uncertain,1.0,-1.0
AMD,AMD CPU,1024,64T,runtime_s,configuration_matched_independent_sessions,0.0017773418727915,0.0017508977272727,1.0151031925548222,0.9201978309393148,1.040718393582446,practically_equivalent_or_uncertain,0.44,0.12
AMD,AMD CPU,1024,64T,energy_j,configuration_matched_independent_sessions,0.5112660070671378,0.5024086896853146,1.0176297057826984,0.9205597180612756,1.0429118164603073,practically_equivalent_or_uncertain,0.44,0.12
AMD,AMD CPU,1024,64T,edp_j_s,configuration_matched_independent_sessions,0.0009084424375731,0.00087965102994,1.032730488174457,0.8470022035685776,1.0852317715774333,uncertain_strided_higher,0.44,0.12
AMD,AMD CPU,1024,64T,power_w,configuration_matched_independent_sessions,287.5227650697854,286.97430344113394,1.0019111872459479,1.0008197445083473,1.0022935407065146,practically_equivalent_or_uncertain,0.0,1.0
AMD,AMD CPU,1024,8T,runtime_s,configuration_matched_independent_sessions,0.0033703571428571,0.0033118316831683,1.0176716286598269,0.99425462885326,1.027569000216539,practically_equivalent_or_uncertain,0.16,0.68
AMD,AMD CPU,1024,8T,energy_j,configuration_matched_independent_sessions,0.5379644783333333,0.535258595709571,1.005055281027622,0.9967783510444641,1.0128852838973252,practically_equivalent_or_uncertain,0.16,0.68
AMD,AMD CPU,1024,8T,edp_j_s,configuration_matched_independent_sessions,0.0018121275295949,0.0017721945889184,1.0225330451442534,0.9903231112923999,1.0417760600054025,uncertain_strided_higher,0.2,0.6
AMD,AMD CPU,1024,8T,power_w,configuration_matched_independent_sessions,159.91983098924544,161.61247873783765,0.9895265033875388,0.9853203068731529,1.0017103234627707,practically_equivalent_or_uncertain,0.8,-0.6
AMD,AMD CPU,2048,10T,runtime_s,configuration_matched_independent_sessions,0.0207472142857142,0.02051512,1.0113133282044755,0.9932438334295631,1.0235158761151821,practically_equivalent_or_uncertain,0.4,0.2
AMD,AMD CPU,2048,10T,energy_j,configuration_matched_independent_sessions,3.8811228163265294,3.8569154,1.0062763669450798,0.9940108226661661,1.0303678669948402,practically_equivalent_or_uncertain,0.36,0.28
AMD,AMD CPU,2048,10T,edp_j_s,configuration_matched_independent_sessions,0.0804754135313477,0.0793940384711282,1.0136203558987964,0.9902715911160899,1.0509618106943388,practically_equivalent_or_uncertain,0.4,0.2
AMD,AMD CPU,2048,10T,power_w,configuration_matched_independent_sessions,188.2727710707631,188.15558066570736,1.0006228377847795,0.9908542564042085,1.010937594011267,practically_equivalent_or_uncertain,0.4,0.2
AMD,AMD CPU,2048,16T,runtime_s,configuration_matched_independent_sessions,0.011923494117647,0.0120242321428571,0.9916220824736868,0.9880336809918037,1.0287576553569129,practically_equivalent_or_uncertain,0.64,-0.28
AMD,AMD CPU,2048,16T,energy_j,configuration_matched_independent_sessions,3.143778958823529,3.148085869047619,0.9986318955698015,0.9917329898812893,1.0165201013049885,practically_equivalent_or_uncertain,0.56,-0.12
AMD,AMD CPU,2048,16T,edp_j_s,configuration_matched_independent_sessions,0.0374923425545085,0.0378495644533677,0.9905620605146114,0.980961707669672,1.0459624365886293,practically_equivalent_or_uncertain,0.64,-0.28
AMD,AMD CPU,2048,16T,power_w,configuration_matched_independent_sessions,263.61274541443225,262.5936416571436,1.003880915588273,0.9884890091470111,1.008428810531413,practically_equivalent_or_uncertain,0.28,0.44
AMD,AMD CPU,2048,1T,runtime_s,configuration_matched_independent_sessions,0.139054125,0.138984125,1.0005036546440107,0.9818797524804186,1.0190036502232116,practically_equivalent_or_uncertain,0.48,0.04
AMD,AMD CPU,2048,1T,energy_j,configuration_matched_independent_sessions,10.7613653125,10.80127075,0.9963054867872838,0.948116486398347,1.011647119244661,practically_equivalent_or_uncertain,0.6,-0.2
AMD,AMD CPU,2048,1T,edp_j_s,configuration_matched_independent_sessions,1.4902983720962188,1.5073834550659373,0.9886657353758928,0.9281725292019307,1.0242451953072698,practically_equivalent_or_uncertain,0.52,-0.04
AMD,AMD CPU,2048,1T,power_w,configuration_matched_independent_sessions,77.02375298432503,78.09435152707687,0.9862909605904002,0.9599656431495317,1.0073429196064785,practically_equivalent_or_uncertain,0.68,-0.36
AMD,AMD CPU,2048,20T,runtime_s,configuration_matched_independent_sessions,0.0120325361445783,0.0124178209876543,0.968973232625994,0.953598675551181,0.9957699257559178,uncertain_strided_lower,0.92,-0.84
AMD,AMD CPU,2048,20T,energy_j,configuration_matched_independent_sessions,3.330848594117647,3.387450901234568,0.9832905896595306,0.9780782568384152,0.9998641600282973,practically_equivalent_or_uncertain,0.92,-0.84
AMD,AMD CPU,2048,20T,edp_j_s,configuration_matched_independent_sessions,0.0401244015064884,0.0420473722593481,0.9542665653159293,0.9353503165464964,0.9956724909174641,uncertain_strided_lower,0.92,-0.84
AMD,AMD CPU,2048,20T,power_w,configuration_matched_independent_sessions,276.2789594125179,272.92315231978506,1.0122957948573041,0.9997172663460799,1.0299157578838107,practically_equivalent_or_uncertain,0.12,0.76
AMD,AMD CPU,2048,2T,runtime_s,configuration_matched_independent_sessions,0.0711595333333333,0.0710178666666666,1.0019948031856778,0.986030745314795,1.0217764731667642,practically_equivalent_or_uncertain,0.36,0.28
AMD,AMD CPU,2048,2T,energy_j,configuration_matched_independent_sessions,6.896956733333333,7.0026189,0.9849110499692241,0.964200545979543,1.0149717235107412,practically_equivalent_or_uncertain,0.68,-0.36
AMD,AMD CPU,2048,2T,edp_j_s,configuration_matched_independent_sessions,0.4855470211564644,0.4970312505064178,0.976894351535739,0.9513808206155547,1.0357748848648654,uncertain_strided_lower,0.6,-0.2
AMD,AMD CPU,2048,2T,power_w,configuration_matched_independent_sessions,97.12694748212228,98.58601167536033,0.9852000890547973,0.9692504100810899,0.9973578255877338,practically_equivalent_or_uncertain,0.92,-0.84
AMD,AMD CPU,2048,32T,runtime_s,configuration_matched_independent_sessions,0.0083889083333333,0.0087608478260869,0.9575452627260472,0.9100767140289455,1.0662384466903811,uncertain_strided_lower,0.6,-0.2
AMD,AMD CPU,2048,32T,energy_j,configuration_matched_independent_sessions,2.407646475,2.51485082173913,0.957371488673434,0.909840762280319,1.0661297057821222,uncertain_strided_lower,0.6,-0.2
AMD,AMD CPU,2048,32T,edp_j_s,configuration_matched_independent_sessions,0.0201974436923154,0.022032226205995,0.9167227815961532,0.8280272807614222,1.1366571638678138,uncertain_strided_lower,0.6,-0.2
AMD,AMD CPU,2048,32T,power_w,configuration_matched_independent_sessions,287.00651505543965,287.01840660274127,0.9999585686944529,0.999660478160616,1.0000180050513687,practically_equivalent_or_uncertain,0.88,-0.76
AMD,AMD CPU,2048,4T,runtime_s,configuration_matched_independent_sessions,0.0375107407407407,0.0373827037037037,1.003425034156219,0.9927818363793809,1.012435879884132,practically_equivalent_or_uncertain,0.36,0.28
AMD,AMD CPU,2048,4T,energy_j,configuration_matched_independent_sessions,4.764901592592592,4.790577148148148,0.9946404045354992,0.9793164188490694,1.0016694777193338,practically_equivalent_or_uncertain,0.84,-0.68
AMD,AMD CPU,2048,4T,edp_j_s,configuration_matched_independent_sessions,0.1785596206838573,0.1788336576136858,0.9984676434319737,0.9727901802205434,1.0160209359800307,practically_equivalent_or_uncertain,0.6,-0.2
AMD,AMD CPU,2048,4T,power_w,configuration_matched_independent_sessions,126.83831453583952,128.30000705468387,0.9886072296299925,0.9842971319410081,0.9906879864972928,practically_equivalent_or_uncertain,1.0,-1.0
AMD,AMD CPU,2048,64T,runtime_s,configuration_matched_independent_sessions,0.0083304173553719,0.0084523949579831,0.9855688709274057,0.9648277061411198,1.0067119969066183,practically_equivalent_or_uncertain,0.76,-0.52
AMD,AMD CPU,2048,64T,energy_j,configuration_matched_independent_sessions,1.998782991735537,2.1149090714285714,0.9450916915238375,0.928739876867627,0.9731255152431956,clear_strided_lower,1.0,-1.0
AMD,AMD CPU,2048,64T,edp_j_s,configuration_matched_independent_sessions,0.0166475496378321,0.017877733615508,0.9311890419595034,0.899558986428254,0.973291443880676,clear_strided_lower,0.96,-0.92
AMD,AMD CPU,2048,64T,power_w,configuration_matched_independent_sessions,240.48459505825045,251.7634213074164,0.955200695197918,0.9403454188644251,0.9751397002546008,clear_strided_lower,1.0,-1.0
AMD,AMD CPU,2048,8T,runtime_s,configuration_matched_independent_sessions,0.0224871111111111,0.0226487444444444,0.9928634748946118,0.9706239168092428,0.9971192602603288,practically_equivalent_or_uncertain,0.96,-0.92
AMD,AMD CPU,2048,8T,energy_j,configuration_matched_independent_sessions,3.888384322222222,3.9354968,0.9880288359584544,0.9736125309516196,0.9937472155139367,practically_equivalent_or_uncertain,1.0,-1.0
AMD,AMD CPU,2048,8T,edp_j_s,configuration_matched_independent_sessions,0.0874272431399935,0.0891049730361555,0.9811713102086768,0.9453143253344355,0.9906221118424587,practically_equivalent_or_uncertain,1.0,-1.0
AMD,AMD CPU,2048,8T,power_w,configuration_matched_independent_sessions,172.7708116294098,173.4877506969398,0.9958674945945757,0.9900172635523585,1.0041685012311157,practically_equivalent_or_uncertain,0.76,-0.52
AMD,AMD CPU,4096,10T,runtime_s,configuration_matched_independent_sessions,0.1342165625,0.1332950625,1.0069132343142868,0.9912771698536003,1.0127940268844726,practically_equivalent_or_uncertain,0.4,0.2
AMD,AMD CPU,4096,10T,energy_j,configuration_matched_independent_sessions,27.8215830625,28.063006625,0.9913970884971062,0.9863926809635588,1.0021260320974208,practically_equivalent_or_uncertain,0.84,-0.68
AMD,AMD CPU,4096,10T,edp_j_s,configuration_matched_independent_sessions,3.737903466246906,3.738462156642712,0.9998505560916772,0.9783508881517058,1.0114437826766443,practically_equivalent_or_uncertain,0.6,-0.2
AMD,AMD CPU,4096,10T,power_w,configuration_matched_independent_sessions,207.8775646389045,209.6812025905155,0.9913981895881562,0.9868517364443681,0.998495597934868,practically_equivalent_or_uncertain,0.96,-0.92
AMD,AMD CPU,4096,16T,runtime_s,configuration_matched_independent_sessions,0.0828652692307692,0.0820877692307692,1.0094715693614995,0.9836033033071943,1.0182464172963086,practically_equivalent_or_uncertain,0.4,0.2
AMD,AMD CPU,4096,16T,energy_j,configuration_matched_independent_sessions,23.43411603846154,23.353643615384616,1.0034458187511224,0.9867828713366819,1.0122105769118874,practically_equivalent_or_uncertain,0.52,-0.04
AMD,AMD CPU,4096,16T,edp_j_s,configuration_matched_independent_sessions,1.941874221347361,1.9168140641020148,1.0130738592306219,0.9707699465373073,1.0303106287723884,practically_equivalent_or_uncertain,0.48,0.04
AMD,AMD CPU,4096,16T,power_w,configuration_matched_independent_sessions,283.0618505283319,284.2218701150519,0.9959186125042016,0.991031640506208,1.0035237802826824,practically_equivalent_or_uncertain,0.76,-0.52
AMD,AMD CPU,4096,1T,runtime_s,configuration_matched_independent_sessions,1.094909,1.0969085,0.9981771496893312,0.9779711274257741,1.0220627334456986,practically_equivalent_or_uncertain,0.56,-0.12
AMD,AMD CPU,4096,1T,energy_j,configuration_matched_independent_sessions,86.9846985,86.59272,1.0045266911583328,0.9549489090999796,1.0402481581363978,practically_equivalent_or_uncertain,0.52,-0.04
AMD,AMD CPU,4096,1T,edp_j_s,configuration_matched_independent_sessions,94.907352763824,94.7730082741045,1.0014175395734084,0.9347376344633065,1.0558800075797925,practically_equivalent_or_uncertain,0.52,-0.04
AMD,AMD CPU,4096,1T,power_w,configuration_matched_independent_sessions,79.02234072550539,78.83119377307892,1.002424762879739,0.9716382235984383,1.0167281309789395,practically_equivalent_or_uncertain,0.44,0.12
AMD,AMD CPU,4096,20T,runtime_s,configuration_matched_independent_sessions,0.0788518461538461,0.0780081923076923,1.0108149390621195,0.9932910768620027,1.0255111706920819,practically_equivalent_or_uncertain,0.24,0.52
AMD,AMD CPU,4096,20T,energy_j,configuration_matched_independent_sessions,22.371697423076924,22.239936923076925,1.0059244997166912,0.9931677032140739,1.0213377908174037,practically_equivalent_or_uncertain,0.28,0.44
AMD,AMD CPU,4096,20T,edp_j_s,configuration_matched_independent_sessions,1.764121661816778,1.734897275787207,1.0168450238739988,0.9852776016728954,1.0479990069175042,practically_equivalent_or_uncertain,0.28,0.44
AMD,AMD CPU,4096,20T,power_w,configuration_matched_independent_sessions,284.6035521526509,285.1543240983567,0.9980685127344734,0.9946004708876414,1.0006997069599017,practically_equivalent_or_uncertain,0.8,-0.6
AMD,AMD CPU,4096,2T,runtime_s,configuration_matched_independent_sessions,0.55553375,0.551253,1.0077654906186453,0.98110486473543,1.0326438686199102,practically_equivalent_or_uncertain,0.36,0.28
AMD,AMD CPU,4096,2T,energy_j,configuration_matched_independent_sessions,54.0818325,53.7606895,1.0059735654990065,0.9872320926985135,1.0333257165535423,practically_equivalent_or_uncertain,0.28,0.44
AMD,AMD CPU,4096,2T,edp_j_s,configuration_matched_independent_sessions,30.032487219518003,29.35791131902875,1.0229776530475456,0.972583323761217,1.0658276955600936,uncertain_strided_higher,0.36,0.28
AMD,AMD CPU,4096,2T,power_w,configuration_matched_independent_sessions,97.3866268214806,97.22442334534044,1.0016683408402847,0.9823730328057768,1.0188657694534815,practically_equivalent_or_uncertain,0.36,0.28
AMD,AMD CPU,4096,32T,runtime_s,configuration_matched_independent_sessions,0.0542776052631578,0.0533719210526315,1.0169693013229406,0.9721503367979237,1.0801623905831197,practically_equivalent_or_uncertain,0.32,0.36
AMD,AMD CPU,4096,32T,energy_j,configuration_matched_independent_sessions,15.197801157894736,15.194005921052632,1.000249785136443,0.9699104132276762,1.0472451307418977,practically_equivalent_or_uncertain,0.4,0.2
AMD,AMD CPU,4096,32T,edp_j_s,configuration_matched_independent_sessions,0.8247222312194875,0.8071884266828226,1.021722071274883,0.95071079926703,1.1275185569355122,uncertain_strided_higher,0.4,0.2
AMD,AMD CPU,4096,32T,power_w,configuration_matched_independent_sessions,279.8967759371507,283.4165342712746,0.9875809703792549,0.9674352605463314,1.0127176773502824,practically_equivalent_or_uncertain,0.76,-0.52
AMD,AMD CPU,4096,4T,runtime_s,configuration_matched_independent_sessions,0.292974,0.2899064999999999,1.0105809976664895,0.9859464057345712,1.025188293467032,practically_equivalent_or_uncertain,0.44,0.12
AMD,AMD CPU,4096,4T,energy_j,configuration_matched_independent_sessions,37.435823375,37.778169125,0.9909380004926324,0.979934332533738,1.0123372749327397,practically_equivalent_or_uncertain,0.64,-0.28
AMD,AMD CPU,4096,4T,edp_j_s,configuration_matched_independent_sessions,10.98692829534672,10.947151546987564,1.0036335249574673,0.9666621264294973,1.036550784877167,practically_equivalent_or_uncertain,0.48,0.04
AMD,AMD CPU,4096,4T,power_w,configuration_matched_independent_sessions,128.2821539833326,129.43697572486096,0.9910781155457222,0.9816961623724513,0.9994164136845014,practically_equivalent_or_uncertain,0.92,-0.84
AMD,AMD CPU,4096,64T,runtime_s,configuration_matched_independent_sessions,0.0584261388888888,0.05718225,1.0217530595401336,0.9424770277325443,1.0523452747703212,uncertain_strided_higher,0.52,-0.04
AMD,AMD CPU,4096,64T,energy_j,configuration_matched_independent_sessions,14.17582722222222,14.10396963888889,1.005094848129508,0.9552931513726414,1.0364005827576874,practically_equivalent_or_uncertain,0.56,-0.12
AMD,AMD CPU,4096,64T,edp_j_s,configuration_matched_independent_sessions,0.82950438481979,0.8068935694201573,1.0280220542789567,0.8994194958150834,1.0910673356866831,uncertain_strided_higher,0.52,-0.04
AMD,AMD CPU,4096,64T,power_w,configuration_matched_independent_sessions,244.1697796130177,246.6101609720328,0.9901042951782841,0.9833419928821522,1.0126418110817528,practically_equivalent_or_uncertain,0.56,-0.12
AMD,AMD CPU,4096,8T,runtime_s,configuration_matched_independent_sessions,0.1521078571428571,0.1508828571428571,1.0081188812513018,0.9872430963512056,1.022975160002748,practically_equivalent_or_uncertain,0.4,0.2
AMD,AMD CPU,4096,8T,energy_j,configuration_matched_independent_sessions,28.55886614285714,28.639518857142857,0.9971838662971951,0.9820820480523215,1.0071514268056334,practically_equivalent_or_uncertain,0.8,-0.6
AMD,AMD CPU,4096,8T,edp_j_s,configuration_matched_independent_sessions,4.344028102508673,4.321786600880634,1.0051463673897059,0.9692421697969018,1.0304401159713126,practically_equivalent_or_uncertain,0.52,-0.04
AMD,AMD CPU,4096,8T,power_w,configuration_matched_independent_sessions,187.7218814064456,189.7458287072104,0.9893333765777382,0.9840746749151179,0.9978950780143621,practically_equivalent_or_uncertain,0.96,-0.92
AMD,AMD CPU,8192,10T,runtime_s,configuration_matched_independent_sessions,1.0258425,0.99992525,1.0259191874592626,1.0183493525697387,1.0537357667485645,uncertain_strided_higher,0.0,1.0
AMD,AMD CPU,8192,10T,energy_j,configuration_matched_independent_sessions,217.7836135,215.186576,1.012068770962739,0.9949414726412606,1.025676926984516,practically_equivalent_or_uncertain,0.2,0.6
AMD,AMD CPU,8192,10T,edp_j_s,configuration_matched_independent_sessions,223.31700076916297,214.94152472112427,1.0389663005271106,1.0148544584862256,1.0821932399109102,uncertain_strided_higher,0.0,1.0
AMD,AMD CPU,8192,10T,power_w,configuration_matched_independent_sessions,212.29940786176405,216.20445403680287,0.9819381788759353,0.9692575046617773,0.9873053769203572,practically_equivalent_or_uncertain,1.0,-1.0
AMD,AMD CPU,8192,16T,runtime_s,configuration_matched_independent_sessions,0.64333725,0.62900175,1.0227908745881866,1.0072404038558254,1.0355972359963417,uncertain_strided_higher,0.0,1.0
AMD,AMD CPU,8192,16T,energy_j,configuration_matched_independent_sessions,181.54550125,178.15545175,1.0190286037654193,1.0060446652141395,1.032188887974995,practically_equivalent_or_uncertain,0.0,1.0
AMD,AMD CPU,8192,16T,edp_j_s,configuration_matched_independent_sessions,116.79498325817136,112.06370624726776,1.042219530027537,1.0131640522974381,1.0688602824786957,uncertain_strided_higher,0.0,1.0
AMD,AMD CPU,8192,16T,power_w,configuration_matched_independent_sessions,282.2348560134223,283.02764971025874,0.997198882520319,0.9965089394176826,1.001471568153967,practically_equivalent_or_uncertain,0.72,-0.44
AMD,AMD CPU,8192,1T,runtime_s,configuration_matched_independent_sessions,8.780321,8.719505,1.0069747078532556,0.9753322216255814,1.019242093178283,practically_equivalent_or_uncertain,0.56,-0.12
AMD,AMD CPU,8192,1T,energy_j,configuration_matched_independent_sessions,675.5100494999999,684.6218215,0.9866907952480447,0.9533128591779446,0.9972747816208328,practically_equivalent_or_uncertain,0.92,-0.84
AMD,AMD CPU,8192,1T,edp_j_s,configuration_matched_independent_sessions,5957.375502241239,5954.030027757966,1.0005618840462134,0.9417254119903841,1.0120391301675673,practically_equivalent_or_uncertain,0.6,-0.2
AMD,AMD CPU,8192,1T,power_w,configuration_matched_independent_sessions,76.72868226451855,79.20143700085953,0.9687789157624231,0.9624257414185463,0.9892032116447208,uncertain_strided_lower,1.0,-1.0
AMD,AMD CPU,8192,20T,runtime_s,configuration_matched_independent_sessions,0.5722885,0.55775275,1.0260612789448371,0.9884467617517004,1.048049836679829,uncertain_strided_higher,0.24,0.52
AMD,AMD CPU,8192,20T,energy_j,configuration_matched_independent_sessions,162.3445135,158.450561,1.0245751891026755,0.9874475564974322,1.0441937842751323,uncertain_strided_higher,0.24,0.52
AMD,AMD CPU,8192,20T,edp_j_s,configuration_matched_independent_sessions,92.901267113981,88.36234755651464,1.0513671227958648,0.9760392981760818,1.0943212806723892,uncertain_strided_higher,0.24,0.52
AMD,AMD CPU,8192,20T,power_w,configuration_matched_independent_sessions,283.5721009168845,283.87690218345153,0.998926290711845,0.9969082153400027,1.0005045409582263,practically_equivalent_or_uncertain,0.84,-0.68
AMD,AMD CPU,8192,2T,runtime_s,configuration_matched_independent_sessions,4.4424115,4.4124855,1.0067821186041293,0.9936076843765266,1.0322719559873952,practically_equivalent_or_uncertain,0.2,0.6
AMD,AMD CPU,8192,2T,energy_j,configuration_matched_independent_sessions,432.1053245,430.154726,1.0045346438899756,0.9838823296168742,1.0206775654488567,practically_equivalent_or_uncertain,0.44,0.12
AMD,AMD CPU,8192,2T,edp_j_s,configuration_matched_independent_sessions,1919.4736365954384,1918.7605033950056,1.0003716634771098,0.971158401288558,1.0540295378575544,practically_equivalent_or_uncertain,0.32,0.36
AMD,AMD CPU,8192,2T,power_w,configuration_matched_independent_sessions,96.95744775856994,97.91969902148948,0.9901730573874786,0.9791299803847102,1.0052980595897965,practically_equivalent_or_uncertain,0.8,-0.6
AMD,AMD CPU,8192,32T,runtime_s,configuration_matched_independent_sessions,0.4591805,0.4649546666666666,0.9875812265568543,0.9446247158496738,1.0122074408019004,practically_equivalent_or_uncertain,0.76,-0.52
AMD,AMD CPU,8192,32T,energy_j,configuration_matched_independent_sessions,129.93899966666666,132.31458633333332,0.9820459200115551,0.9393784073995846,1.0147060539527697,practically_equivalent_or_uncertain,0.72,-0.44
AMD,AMD CPU,8192,32T,edp_j_s,configuration_matched_independent_sessions,59.647103468732894,61.5301658349761,0.9693961109857304,0.8870120962203809,1.0281592298614226,uncertain_strided_lower,0.76,-0.52
AMD,AMD CPU,8192,32T,power_w,configuration_matched_independent_sessions,284.1506528678429,284.5295479510292,0.9986683453935986,0.9940749003416972,1.0024668427979109,practically_equivalent_or_uncertain,0.68,-0.36
AMD,AMD CPU,8192,4T,runtime_s,configuration_matched_independent_sessions,2.358498,2.322616,1.0154489592769531,0.9976823547241558,1.035552088492581,practically_equivalent_or_uncertain,0.12,0.76
AMD,AMD CPU,8192,4T,energy_j,configuration_matched_independent_sessions,302.0253735,301.0901345,1.0031061761673232,0.9863160229183797,1.0137851128597721,practically_equivalent_or_uncertain,0.56,-0.12
AMD,AMD CPU,8192,4T,edp_j_s,configuration_matched_independent_sessions,713.7576302168475,699.2800304001055,1.02070357966387,0.983875280993821,1.0498893753591922,uncertain_strided_higher,0.16,0.68
AMD,AMD CPU,8192,4T,power_w,configuration_matched_independent_sessions,127.69291038881596,130.1498173887294,0.9811224706326311,0.9766252687037106,0.9894075582837373,practically_equivalent_or_uncertain,1.0,-1.0
AMD,AMD CPU,8192,64T,runtime_s,configuration_matched_independent_sessions,0.4803816666666667,0.4880948333333333,0.9841974015295526,0.9654950933373944,1.0069659521141887,practically_equivalent_or_uncertain,0.76,-0.52
AMD,AMD CPU,8192,64T,energy_j,configuration_matched_independent_sessions,116.35490383333334,116.891187,0.9954121163414427,0.9764263978829018,1.0146403247533984,practically_equivalent_or_uncertain,0.6,-0.2
AMD,AMD CPU,8192,64T,edp_j_s,configuration_matched_independent_sessions,55.82766280139056,57.321049020204,0.9739469837984461,0.9369342418541836,1.020212169099268,uncertain_strided_lower,0.68,-0.36
AMD,AMD CPU,8192,64T,power_w,configuration_matched_independent_sessions,242.3077723319212,240.1589660384522,1.00894743314778,0.9998863939660088,1.017118349536973,practically_equivalent_or_uncertain,0.12,0.76
AMD,AMD CPU,8192,8T,runtime_s,configuration_matched_independent_sessions,1.1863905,1.185703,1.0005798247959228,0.9829475655025198,1.0343707488300191,practically_equivalent_or_uncertain,0.44,0.12
AMD,AMD CPU,8192,8T,energy_j,configuration_matched_independent_sessions,224.864943,226.735421,0.991750393512622,0.9827102819545782,1.0097790985617683,practically_equivalent_or_uncertain,0.6,-0.2
AMD,AMD CPU,8192,8T,edp_j_s,configuration_matched_independent_sessions,266.7774840746415,268.823618010392,0.9923885633602647,0.9665054280977742,1.0443125305771386,practically_equivalent_or_uncertain,0.56,-0.12
AMD,AMD CPU,8192,8T,power_w,configuration_matched_independent_sessions,189.52690748321857,191.04470207054567,0.9920552908775945,0.9770444358032749,0.9977265438005543,practically_equivalent_or_uncertain,1.0,-1.0
AMD,AMD CPU,16384,10T,runtime_s,configuration_matched_independent_sessions,8.4150445,8.000629,1.051797864892873,1.0355669407999029,1.0588168130280755,clear_strided_higher,0.0,1.0
AMD,AMD CPU,16384,10T,energy_j,configuration_matched_independent_sessions,1767.3934175,1726.933443,1.0234287978288923,1.0130764807894719,1.029575822309532,uncertain_strided_higher,0.0,1.0
AMD,AMD CPU,16384,10T,edp_j_s,configuration_matched_independent_sessions,14867.025468494654,13804.162851865402,1.0769958039495038,1.0486622802746277,1.090513215904209,clear_strided_higher,0.0,1.0
AMD,AMD CPU,16384,10T,power_w,configuration_matched_independent_sessions,210.20582926555136,215.33831237080773,0.9761654902522949,0.9722966671073161,0.9803892927761585,clear_strided_lower,1.0,-1.0
AMD,AMD CPU,16384,16T,runtime_s,configuration_matched_independent_sessions,5.235291999999999,5.064331,1.03375786456296,1.0136093293928443,1.043142815902041,uncertain_strided_higher,0.0,1.0
